n,theta_decimal,rho_decimal,bin,strand,slip,jump,next_bin,reference_x_numeric,approximate_x_numeric,approximate_bin_numeric,phase_error_numeric,ideal_bin_certified,numeric_bin_agrees
2545,0.1034986315176113193265065,0.0364466291868414537337550,4,1,1,14,18,0.10349863151761132,0.10349863151753969,4,7.16093850883226e-14,true,true
2546,0.4854646427677164711219197,0.9331210679409423737548685,18,0,0,15,33,0.48546464276771645,0.48546464276764484,18,7.16093850883226e-14,true,true
2547,0.8674306540178216229173329,0.8297955066950432937759820,33,0,0,15,9,0.8674306540178216,0.86743065401775,33,7.16093850883226e-14,true,true
2548,0.2493966652679267747127460,0.7264699454491442137970954,9,0,0,15,24,0.24939666526792678,0.2493966652678552,9,7.16093850883226e-14,true,true
2549,0.6313626765180319265081592,0.6231443842032451338182089,24,0,0,15,0,0.6313626765180319,0.6313626765179603,24,7.16093850883226e-14,true,true
2550,0.0133286877681370783035724,0.5198188229573460538393223,0,0,0,15,15,0.013328687768137079,0.013328687768065395,0,7.166489623955385e-14,true,true
2551,0.3952946990182422300989855,0.4164932617114469738604358,15,0,0,15,30,0.3952946990182422,0.39529469901817055,15,7.166489623955385e-14,true,true
2552,0.7772607102683473818943987,0.3131677004655478938815493,30,0,0,15,6,0.7772607102683474,0.7772607102682757,30,7.172040739078511e-14,true,true
2553,0.1592267215184525336898119,0.2098421392196488139026627,6,0,0,15,21,0.15922672151845255,0.1592267215183809,6,7.16093850883226e-14,true,true
2554,0.5411927327685576854852250,0.1065165779737497339237762,21,0,0,15,36,0.5411927327685577,0.541192732768486,21,7.172040739078511e-14,true,true
2555,0.9231587440186628372806382,0.0031910167278506539448896,36,0,1,14,11,0.9231587440186628,0.9231587440185911,36,7.172040739078511e-14,true,true
2556,0.3051247552687679890760514,0.8998654554819515739660031,11,2,0,15,26,0.305124755268768,0.3051247552686962,11,7.177591854201637e-14,true,true
2557,0.6870907665188731408714645,0.7965398942360524939871166,26,2,0,15,2,0.6870907665188731,0.6870907665188013,26,7.183142969324763e-14,true,true
2558,0.0690567777689782926668777,0.6932143329901534140082300,2,2,0,15,17,0.0690567777689783,0.0690567777689064,2,7.188694084447889e-14,true,true
2559,0.4510227890190834444622909,0.5898887717442543340293435,17,2,0,15,32,0.45102278901908344,0.45102278901901155,17,7.188694084447889e-14,true,true
2560,0.8329888002691885962577040,0.4865632104983552540504569,32,2,0,15,8,0.8329888002691886,0.8329888002691167,32,7.194245199571014e-14,true,true
2561,0.2149548115192937480531172,0.3832376492524561740715704,8,2,0,15,23,0.21495481151929374,0.2149548115192219,8,7.183142969324763e-14,true,true
2562,0.5969208227693988998485304,0.2799120880065570940926839,23,2,0,15,38,0.596920822769399,0.596920822769327,23,7.194245199571014e-14,true,true
2563,0.9788868340195040516439435,0.1765865267606580141137973,38,2,0,15,14,0.978886834019504,0.9788868340194321,38,7.194245199571014e-14,true,true
2564,0.3608528452696092034393567,0.0732609655147589341349108,14,2,1,14,28,0.3608528452696092,0.3608528452695372,14,7.19979631469414e-14,true,true
2565,0.7428188565197143552347699,0.9699354042688598541560242,28,1,0,15,4,0.7428188565197144,0.7428188565196423,28,7.205347429817266e-14,true,true
2566,0.1247848677698195070301830,0.8666098430229607741771377,4,1,0,15,19,0.12478486776981951,0.1247848677697474,4,7.210898544940392e-14,true,true
2567,0.5067508790199246588255962,0.7632842817770616941982512,19,1,0,15,34,0.5067508790199247,0.5067508790198525,19,7.216449660063518e-14,true,true
2568,0.8887168902700298106210093,0.6599587205311626142193646,34,1,0,15,10,0.8887168902700298,0.8887168902699576,34,7.216449660063518e-14,true,true
2569,0.2706829015201349624164225,0.5566331592852635342404781,10,1,0,15,25,0.27068290152013497,0.2706829015200627,10,7.227551890309769e-14,true,true
2570,0.6526489127702401142118357,0.4533075980393644542615915,25,1,0,15,1,0.6526489127702401,0.6526489127701678,25,7.227551890309769e-14,true,true
2571,0.0346149240203452660072488,0.3499820367934653742827050,1,1,0,15,16,0.034614924020345265,0.034614924020272886,1,7.238654120556021e-14,true,true
2572,0.4165809352704504178026620,0.2466564755475662943038185,16,1,0,15,31,0.4165809352704504,0.41658093527037804,16,7.238654120556021e-14,true,true
2573,0.7985469465205555695980752,0.1433309143016672143249319,31,1,0,15,7,0.7985469465205556,0.7985469465204832,31,7.238654120556021e-14,true,true
2574,0.1805129577706607213934883,0.0400053530557681343460454,7,1,1,14,21,0.18051295777066073,0.1805129577705884,7,7.233103005432895e-14,true,true
2575,0.5624789690207658731889015,0.9366797918098690543671588,21,0,0,15,36,0.5624789690207659,0.5624789690206935,21,7.238654120556021e-14,true,true
2576,0.9444449802708710249843147,0.8333542305639699743882723,36,0,0,15,12,0.944444980270871,0.9444449802707986,36,7.238654120556021e-14,true,true
2577,0.3264109915209761767797278,0.7300286693180708944093858,12,0,0,15,27,0.3264109915209762,0.3264109915209037,12,7.249756350802272e-14,true,true
2578,0.7083770027710813285751410,0.6267031080721718144304992,27,0,0,15,3,0.7083770027710813,0.7083770027710088,27,7.249756350802272e-14,true,true
2579,0.0903430140211864803705542,0.5233775468262727344516127,3,0,0,15,18,0.09034301402118648,0.09034301402111389,3,7.260858581048524e-14,true,true
2580,0.4723090252712916321659673,0.4200519855803736544727261,18,0,0,15,33,0.47230902527129165,0.47230902527121904,18,7.260858581048524e-14,true,true
2581,0.8542750365213967839613805,0.3167264243344745744938396,33,0,0,15,9,0.8542750365213968,0.8542750365213242,33,7.260858581048524e-14,true,true
2582,0.2362410477715019357567937,0.2134008630885754945149530,9,0,0,15,24,0.23624104777150193,0.2362410477714294,9,7.249756350802272e-14,true,true
2583,0.6182070590216070875522068,0.1100753018426764145360665,24,0,0,15,0,0.6182070590216071,0.6182070590215345,24,7.260858581048524e-14,true,true
2584,0.0001730702717122393476200,0.0067497405967773345571800,0,0,1,14,14,0.00017307027171223935,0.0001730702716395971,0,7.26640969617165e-14,true,true
2585,0.3821390815218173911430332,0.9034241793508782545782934,14,2,0,15,29,0.3821390815218174,0.38213908152174475,14,7.26640969617165e-14,true,true
2586,0.7641050927719225429384463,0.8000986181049791745994069,29,2,0,15,5,0.7641050927719225,0.7641050927718499,29,7.260858581048524e-14,true,true
2587,0.1460711040220276947338595,0.6967730568590800946205203,5,2,0,15,20,0.1460711040220277,0.1460711040219551,5,7.260858581048524e-14,true,true
2588,0.5280371152721328465292727,0.5934474956131810146416338,20,2,0,15,35,0.5280371152721328,0.5280371152720602,20,7.260858581048524e-14,true,true
2589,0.9100031265222379983246858,0.4901219343672819346627473,35,2,0,15,11,0.910003126522238,0.9100031265221653,35,7.271960811294775e-14,true,true
2590,0.2919691377723431501200990,0.3867963731213828546838607,11,2,0,15,26,0.2919691377723431,0.2919691377722704,11,7.271960811294775e-14,true,true
2591,0.6739351490224483019155122,0.2834708118754837747049742,26,2,0,15,2,0.6739351490224483,0.6739351490223755,26,7.283063041541027e-14,true,true
2592,0.0559011602725534537109253,0.1801452506295846947260876,2,2,0,15,17,0.05590116027255345,0.0559011602724806,2,7.283063041541027e-14,true,true
2593,0.4378671715226586055063385,0.0768196893836856147472011,17,2,1,14,31,0.4378671715226586,0.43786717152258575,17,7.283063041541027e-14,true,true
2594,0.8198331827727637573017517,0.9734941281377865347683146,31,1,0,15,7,0.8198331827727637,0.8198331827726909,31,7.283063041541027e-14,true,true
2595,0.2017991940228689090971648,0.8701685668918874547894280,7,1,0,15,22,0.20179919402286892,0.2017991940227961,7,7.283063041541027e-14,true,true
2596,0.5837652052729740608925780,0.7668430056459883748105415,22,1,0,15,37,0.583765205272974,0.5837652052729012,22,7.283063041541027e-14,true,true
2597,0.9657312165230792126879912,0.6635174444000892948316549,37,1,0,15,13,0.9657312165230793,0.9657312165230063,37,7.294165271787278e-14,true,true
2598,0.3476972277731843644834043,0.5601918831541902148527684,13,1,0,15,28,0.34769722777318435,0.3476972277731114,13,7.294165271787278e-14,true,true
2599,0.7296632390232895162788175,0.4568663219082911348738819,28,1,0,15,4,0.7296632390232896,0.7296632390232165,28,7.30526750203353e-14,true,true
2600,0.1116292502733946680742306,0.3535407606623920548949953,4,1,0,15,19,0.11162925027339467,0.1116292502733216,4,7.30526750203353e-14,true,true
2601,0.4935952615234998198696438,0.2502151994164929749161088,19,1,0,15,34,0.4935952615234998,0.49359526152342675,19,7.30526750203353e-14,true,true
2602,0.8755612727736049716650570,0.1468896381705938949372222,34,1,0,15,10,0.875561272773605,0.8755612727735319,34,7.30526750203353e-14,true,true
2603,0.2575272840237101234604701,0.0435640769246948149583357,10,1,1,14,24,0.2575272840237101,0.2575272840236371,10,7.299716386910404e-14,true,true
2604,0.6394932952738152752558833,0.9402385156787957349794492,24,0,0,15,0,0.6394932952738153,0.6394932952737422,24,7.30526750203353e-14,true,true
2605,0.0214593065239204270512965,0.8369129544328966550005626,0,0,0,15,15,0.02145930652392043,0.02145930652384731,0,7.310818617156656e-14,true,true
2606,0.4034253177740255788467096,0.7335873931869975750216761,15,0,0,15,30,0.40342531777402557,0.40342531777395246,15,7.310818617156656e-14,true,true
2607,0.7853913290241307306421228,0.6302618319410984950427895,30,0,0,15,6,0.7853913290241308,0.7853913290240576,30,7.316369732279782e-14,true,true
2608,0.1673573402742358824375360,0.5269362706951994150639030,6,0,0,15,21,0.16735734027423588,0.16735734027416282,6,7.30526750203353e-14,true,true
2609,0.5493233515243410342329491,0.4236107094493003350850165,21,0,0,15,36,0.5493233515243411,0.5493233515242679,21,7.316369732279782e-14,true,true
2610,0.9312893627744461860283623,0.3202851482034012551061299,36,0,0,15,12,0.9312893627744462,0.931289362774373,36,7.316369732279782e-14,true,true
2611,0.3132553740245513378237755,0.2169595869575021751272434,12,0,0,15,27,0.31325537402455134,0.3132553740244781,12,7.321920847402907e-14,true,true
2612,0.6952213852746564896191886,0.1136340257116030951483568,27,0,0,15,3,0.6952213852746565,0.6952213852745832,27,7.327471962526033e-14,true,true
2613,0.0771873965247616414146018,0.0103084644657040151694703,3,0,1,14,17,0.07718739652476164,0.07718739652468831,3,7.333023077649159e-14,true,true
2614,0.4591534077748667932100150,0.9069829032198049351905838,17,2,0,15,32,0.4591534077748668,0.45915340777479347,17,7.333023077649159e-14,true,true
2615,0.8411194190249719450054281,0.8036573419739058552116972,32,2,0,15,8,0.8411194190249719,0.8411194190248986,32,7.327471962526033e-14,true,true
2616,0.2230854302750770968008413,0.7003317807280067752328107,8,2,0,15,23,0.2230854302750771,0.22308543027500383,8,7.327471962526033e-14,true,true
2617,0.6050514415251822485962545,0.5970062194821076952539241,23,2,0,15,38,0.6050514415251822,0.6050514415251089,23,7.327471962526033e-14,true,true
2618,0.9870174527752874003916676,0.4936806582362086152750376,38,2,0,15,14,0.9870174527752874,0.987017452775214,38,7.338574192772285e-14,true,true
2619,0.3689834640253925521870808,0.3903550969903095352961511,14,2,0,15,29,0.36898346402539256,0.3689834640253191,14,7.34412530789541e-14,true,true
2620,0.7509494752754977039824940,0.2870295357444104553172645,29,2,0,15,5,0.7509494752754977,0.7509494752754242,29,7.349676423018536e-14,true,true
2621,0.1329154865256028557779071,0.1837039744985113753383780,5,2,0,15,20,0.13291548652560287,0.1329154865255293,5,7.355227538141662e-14,true,true
2622,0.5148814977757080075733203,0.0803784132526122953594914,20,2,1,14,34,0.514881497775708,0.5148814977756344,20,7.360778653264788e-14,true,true
2623,0.8968475090258131593687335,0.9770528520067132153806049,34,1,0,15,10,0.8968475090258131,0.8968475090257395,34,7.360778653264788e-14,true,true
2624,0.2788135202759183111641466,0.8737272907608141354017184,10,1,0,15,25,0.2788135202759183,0.2788135202758446,10,7.37188088351104e-14,true,true
2625,0.6607795315260234629595598,0.7704017295149150554228318,25,1,0,15,1,0.6607795315260234,0.6607795315259497,25,7.37188088351104e-14,true,true
2626,0.0427455427761286147549730,0.6670761682690159754439453,1,1,0,15,16,0.04274554277612862,0.0427455427760548,1,7.382983113757291e-14,true,true
2627,0.4247115540262337665503861,0.5637506070231168954650587,16,1,0,15,31,0.4247115540262338,0.42471155402615995,16,7.382983113757291e-14,true,true
2628,0.8066775652763389183457993,0.4604250457772178154861722,31,1,0,15,7,0.8066775652763389,0.8066775652762651,31,7.382983113757291e-14,true,true
2629,0.1886435765264440701412125,0.3570994845313187355072857,7,1,0,15,22,0.18864357652644406,0.18864357652637032,7,7.37188088351104e-14,true,true
2630,0.5706095877765492219366256,0.2537739232854196555283991,22,1,0,15,37,0.5706095877765492,0.5706095877764754,22,7.382983113757291e-14,true,true
2631,0.9525755990266543737320388,0.1504483620395205755495126,37,1,0,15,13,0.9525755990266543,0.9525755990265805,37,7.382983113757291e-14,true,true
2632,0.3345416102767595255274519,0.0471228007936214955706260,13,1,1,14,27,0.33454161027675955,0.3345416102766856,13,7.394085344003543e-14,true,true
2633,0.7165076215268646773228651,0.9437972395477224155917395,27,0,0,15,3,0.7165076215268646,0.7165076215267907,27,7.394085344003543e-14,true,true
2634,0.0984736327769698291182783,0.8404716783018233356128530,3,0,0,15,18,0.09847363277696983,0.0984736327768958,3,7.405187574249794e-14,true,true
2635,0.4804396440270749809136914,0.7371461170559242556339664,18,0,0,15,33,0.480439644027075,0.48043964402700096,18,7.405187574249794e-14,true,true
2636,0.8624056552771801327091046,0.6338205558100251756550799,33,0,0,15,9,0.8624056552771802,0.8624056552771061,33,7.405187574249794e-14,true,true
2637,0.2443716665272852845045178,0.5304949945641260956761933,9,0,0,15,24,0.2443716665272853,0.24437166652721132,9,7.394085344003543e-14,true,true
2638,0.6263376777773904362999309,0.4271694333182270156973068,24,0,0,15,0,0.6263376777773905,0.6263376777773164,24,7.405187574249794e-14,true,true
2639,0.0083036890274955880953441,0.3238438720723279357184203,0,0,0,15,15,0.008303689027495589,0.008303689027421512,0,7.405187574249794e-14,true,true
2640,0.3902697002776007398907573,0.2205183108264288557395337,15,0,0,15,30,0.3902697002776007,0.39026970027752667,15,7.405187574249794e-14,true,true
2641,0.7722357115277058916861704,0.1171927495805297757606472,30,0,0,15,6,0.7722357115277059,0.7722357115276318,30,7.405187574249794e-14,true,true
2642,0.1542017227778110434815836,0.0138671883346306957817606,6,0,1,14,20,0.15420172277781105,0.15420172277773703,6,7.405187574249794e-14,true,true
2643,0.5361677340279161952769968,0.9105416270887316158028741,20,2,0,15,35,0.5361677340279162,0.5361677340278421,20,7.405187574249794e-14,true,true
2644,0.9181337452780213470724099,0.8072160658428325358239876,35,2,0,15,11,0.9181337452780214,0.9181337452779472,35,7.416289804496046e-14,true,true
2645,0.3000997565281264988678231,0.7038905045969334558451010,11,2,0,15,26,0.3000997565281265,0.3000997565280523,11,7.416289804496046e-14,true,true
2646,0.6820657677782316506632363,0.6005649433510343758662145,26,2,0,15,2,0.6820657677782317,0.6820657677781574,26,7.427392034742297e-14,true,true
2647,0.0640317790283368024586494,0.4972393821051352958873279,2,2,0,15,17,0.0640317790283368,0.06403177902826251,2,7.427392034742297e-14,true,true
2648,0.4459977902784419542540626,0.3939138208592362159084414,17,2,0,15,32,0.44599779027844194,0.44599779027836767,17,7.427392034742297e-14,true,true
2649,0.8279638015285471060494758,0.2905882596133371359295549,32,2,0,15,8,0.8279638015285471,0.8279638015284728,32,7.427392034742297e-14,true,true
2650,0.2099298127786522578448889,0.1872626983674380559506683,8,2,0,15,23,0.20992981277865225,0.20992981277857803,8,7.421840919619171e-14,true,true
2651,0.5918958240287574096403021,0.0839371371215389759717818,23,2,1,14,37,0.5918958240287574,0.5918958240286831,23,7.427392034742297e-14,true,true
2652,0.9738618352788625614357153,0.9806115758756398959928952,37,1,0,15,13,0.9738618352788626,0.9738618352787882,37,7.438494264988549e-14,true,true
2653,0.3558278465289677132311284,0.8772860146297408160140087,13,1,0,15,28,0.3558278465289677,0.3558278465288933,13,7.438494264988549e-14,true,true
2654,0.7377938577790728650265416,0.7739604533838417360351222,28,1,0,15,4,0.7377938577790729,0.7377938577789984,28,7.4495964952348e-14,true,true
2655,0.1197598690291780168219548,0.6706348921379426560562356,4,1,0,15,19,0.11975986902917801,0.11975986902910352,4,7.4495964952348e-14,true,true
2656,0.5017258802792831686173679,0.5673093308920435760773491,19,1,0,15,34,0.5017258802792832,0.5017258802792086,19,7.460698725481052e-14,true,true
2657,0.8836918915293883204127811,0.4639837696461444960984625,34,1,0,15,10,0.8836918915293883,0.8836918915293137,34,7.460698725481052e-14,true,true
2658,0.2656579027794934722081943,0.3606582084002454161195760,10,1,0,15,25,0.26565790277949347,0.2656579027794188,10,7.466249840604178e-14,true,true
2659,0.6476239140295986240036074,0.2573326471543463361406894,25,1,0,15,1,0.6476239140295986,0.6476239140295239,25,7.471800955727304e-14,true,true
